Sample_Index,Time_s,Clean_ADC
202,50.5,-179.958482341827
203,50.75,-172.015021022417
204,51,-164.191930627266
205,51.25,-156.627440167841
206,51.5,-149.430251078996
207,51.75,-142.67727626069
208,52,-136.413362323851
209,52.25,-130.652754385089
210,52.5,-125.382015387341
211,52.75,-120.564089992142
212,53,-116.143200343797
213,53.25,-112.050269170041
214,53.5,-108.208577273133
215,53.75,-104.53937318676
216,54,-100.967162730429
217,54.25,-97.4244197516007
218,54.5,-93.8554835750766
219,54.75,-90.2194504209615
220,55,-86.491928490082
221,55.25,-82.6656066936723
222,55.5,-78.7496761584349
223,55.75,-74.7682288940419
224,56,-70.7578263306208
225,56.25,-66.7644718446714
226,56.5,-62.8402311785492
227,56.75,-59.0397243552862
228,57,-55.4166700322564
229,57.25,-52.0206108424849
230,57.5,-48.8939006534353
231,57.75,-46.0690039599618
232,58,-43.5661496083463
233,58.25,-41.391393455683
234,58.5,-39.535168449688
235,58.75,-37.9714239248958
236,59,-36.6574675378844
237,59.25,-35.5346158505271
238,59.5,-34.5297304764429
239,59.75,-33.5576674506068
240,60,-32.5246026373176
241,60.25,-31.3321223441998
242,60.5,-29.8818944014426
243,60.75,-28.0806705750887
244,61,-25.8453263314073
245,61.25,-23.1076273117884
246,61.5,-19.8184285846807
247,61.75,-15.9510622648321
248,62,-11.5037436880931
249,62.25,-6.50091146285157
250,62.5,-0.993494007707088
251,62.75,4.94185242170602
252,63,11.2044715588382
253,63.25,17.6723534490883
254,63.5,24.2056857865957
255,63.75,30.6513256098724
256,64,36.8482047968404
257,64.25,42.6336314527376
258,64.5,47.8503448508662
259,64.75,52.354039525628
260,65,56.0209266042338
261,65.25,58.7547872372517
262,65.5,60.492928109969
263,65.75,61.2104888791316
264,66,60.9226697718576
265,66.25,59.6846205595642
266,66.5,57.5889296769662
267,66.75,54.7608492340099
268,67,51.3515713993114
269,67.25,47.5300225190494
270,67.5,43.473752355067
271,67.75,39.3595563671915
272,68,35.3544728857291
273,68.25,31.6077466048734
274,68.5,28.2442556230486
275,68.75,25.3597753044704
276,69,23.0183098533529
277,69.25,21.2515672589841
278,69.5,20.0604881851659
279,69.75,19.4185724726045
280,70,19.2765969766707
281,70.25,19.5682123897856
282,70.5,20.2158683346784
283,70.75,21.1365535557742
284,71,22.2469389833195
285,71.25,23.4676481853235
286,71.5,24.7265213755246
287,71.75,25.9608622629193
288,72,27.1187500503885
289,72.25,28.1595600338214
290,72.5,29.0538683054942
291,72.75,29.782922395595
292,73,30.3378436326257
293,73.25,30.7186935266641
294,73.5,30.9334932472067
295,73.75,30.9972413919854
296,74,30.9309383841477
297,74.25,30.7605999139121
298,74.5,30.5162269705779
299,74.75,30.2306943925878
300,75,29.9385221325864
301,75.25,29.6745040026997
302,75.5,29.4721893977029
303,75.75,29.3622458561689
304,76,29.3707727943299
305,76.25,29.5176828659105
306,76.5,29.8153058204952
307,76.75,30.2673869969544
308,77,30.8686378207738
309,77.25,31.6049452720455
310,77.5,32.454267484531
311,77.75,33.3881486540465
312,78,34.3736984691864
313,78.25,35.3758187216058
314,78.5,36.3594356879731
315,78.75,37.2915145348241
316,79,38.1426842874366
317,79.25,38.8883742079314
318,79.5,39.5094376842226
319,79.75,39.9923035781968
320,80,40.328738766029
321,80.25,40.5153266370926
322,80.5,40.5527665441975
323,80.75,40.4450837938276
324,81,40.1988161395003
325,81.25,39.8222193629277
326,81.5,39.324518989027
327,81.75,38.7152316727757
328,82,38.0035869961429
329,82.25,37.1980911686612
330,82.5,36.3062778820558
331,82.75,35.3346791732302
332,83,34.2890179625545
333,83.25,33.1745804498055
334,83.5,31.9966846958965
335,83.75,30.7611373480339
336,84,29.474574646387
337,84.25,28.1446180701924
338,84.5,26.7798301828183
339,84.75,25.3895157158889
340,85,23.9834578552215
341,85.25,22.5716954076195
342,85.5,21.1644276456968
343,85.75,19.772085867909
344,86,18.4055487218645
345,86.25,17.076420541359
346,86.5,15.7972547037371
347,86.75,14.5815971776774
348,87,13.443750267521
349,87.25,12.3982062002805
350,87.5,11.4587623211884
351,87.75,10.6373904841293
352,88,9.94298129317731
353,88.25,9.38011211764156
354,88.5,8.94799357985741
355,88.75,8.63973303890999
356,89,8.44201837772962
357,89.25,8.33527644336536
358,89.5,8.29430563432046
359,89.75,8.2893309426587
360,90,8.28739134120084
361,90.25,8.25394963283844
362,90.5,8.15461450129803
363,90.75,7.95687907992115
364,91,7.63180193674751
365,91.25,7.15557603916725
366,91.5,6.51094158974187
367,91.75,5.68839570153922
368,92,4.68713678373959
369,92.25,3.51566093638911
370,92.5,2.19191279229013
371,92.75,0.74289616554271
372,93,-0.796321685494752
373,93.25,-2.38422519002654
374,93.5,-3.97502986593706
375,93.75,-5.52130257786283
376,94,-6.976844376589
377,94.25,-8.29962370240222
378,94.5,-9.4545353504896
379,94.75,-10.4157667219229
380,95,-11.1685751872542
381,95.25,-11.7103195385862
382,95.5,-12.0506467412479
