Sample_Index,Time_s,Clean_ADC
907,226.75,1263.58809632709
908,227,1271.56616023301
909,227.25,1255.15913061796
910,227.5,1211.49968979881
911,227.75,1138.40974808411
912,228,1034.59854167278
913,228.25,899.842867744093
914,228.5,735.134776074848
915,228.75,542.781432957027
916,229,326.442533150488
917,229.25,91.0928828016121
918,229.5,-157.098235389092
919,229.75,-410.973642147064
920,230,-662.676492091689
921,230.25,-904.008043052796
922,230.5,-1126.8350588504
923,230.75,-1323.52019315668
924,231,-1487.34408933643
925,231.25,-1612.88636520813
926,231.5,-1696.33461214168
927,231.75,-1735.69592014336
928,232,-1730.89359169128
929,232.25,-1683.74162133702
930,232.5,-1597.8000739579
931,232.75,-1478.12461752147
932,233,-1330.93218650211
933,233.25,-1163.21121973439
934,233.5,-982.308460428613
935,233.75,-795.524559461233
936,234,-609.747746212916
937,234.25,-431.149133359819
938,234.5,-264.955646587695
939,234.75,-115.308104947934
940,235,14.7964128284559
941,235.25,123.486248089174
942,235.5,209.93507209376
943,235.75,274.237943449083
944,236,317.262778894476
945,236.25,340.495475703669
946,236.5,345.893813280891
947,236.75,335.760613254878
948,237,312.64119832137
949,237.25,279.244832190648
950,237.5,238.385418785202
951,237.75,192.933978900049
952,238,145.77462327435
953,238.25,99.7567407719437
954,238.5,57.638346022588
955,238.75,22.0182299671371
956,239,-4.74290802326442
957,239.25,-20.6101035034456
958,239.5,-23.9666498959326
959,239.75,-13.7060891249279
960,240,10.6833440394355
961,240.25,49.0504422901128
962,240.5,100.538639140852
963,240.75,163.579093481828
964,241,235.926757075527
965,241.25,314.742847358326
966,241.5,396.721703686467
967,241.75,478.25447482138
968,242,555.617824468253
969,242.25,625.173727533659
970,242.5,683.56656003381
971,242.75,727.905464819351
972,243,755.92247779516
973,243.25,766.09927765668
974,243.5,757.757176920225
975,243.75,731.10602535188
976,244,687.248316330404
977,244.25,628.135439742867
978,244.5,556.474223612727
979,244.75,475.584062380653
980,245,389.208221711481
981,245.25,301.287179367281
982,245.5,215.706578557986
983,245.75,136.036717000428
984,246,65.2835731314217
985,246.25,5.67245258793374
986,246.5,-41.5159432041567
987,246.75,-76.0408108772557
988,247,-98.7171537206777
989,247.25,-111.348242455298
990,247.5,-116.577704628581
991,247.75,-117.671176543426
992,248,-118.243417919684
993,248.25,-121.951431598063
994,248.5,-132.177180840854
995,248.75,-151.724788807264
996,249,-182.556505423236
997,249.25,-225.589129854778
998,249.5,-280.567990604103
999,249.75,-346.029275861446
1000,250,-419.354097566623
1001,250.25,-496.910102414322
1002,250.5,-574.269745628169
1003,250.75,-646.489315420221
1004,251,-708.429711371468
1005,251.25,-755.098525242845
1006,251.5,-781.992481684838
1007,251.75,-785.419182449493
1008,252,-762.777246465279
