Sample_Index,Time_s,Clean_ADC
951,237.75,101.83982528717
952,238,120.766783104533
953,238.25,139.015491546071
954,238.5,155.902959145174
955,238.75,170.757666525459
956,239,182.954688551764
957,239.25,191.950192540577
958,239.5,197.312860727383
959,239.75,198.749912471258
960,240,196.125750234355
961,240.25,189.471768934973
962,240.5,178.986490621491
963,240.75,165.025870622361
964,241,148.084337924786
965,241.25,128.767847932734
966,241.5,107.760880639017
967,241.75,85.7898239680035
968,242,63.5854487528241
969,242.25,41.8471506048652
970,242.5,21.2113089976316
971,242.75,2.22556250216256
972,243,-14.6698729977168
973,243.25,-29.1533993770893
974,243.5,-41.0259084185706
975,243.75,-50.2079752709052
976,244,-56.7313527045695
977,244.25,-60.725942353745
978,244.5,-62.403498760689
979,244.75,-62.0393123677625
980,245,-59.9530458540398
981,245.25,-56.489785859991
982,245.5,-52.0022321991628
983,245.75,-46.8347844201853
984,246,-41.3101025657177
985,246.25,-35.718518020682
986,246.5,-30.3104593893309
987,246.75,-25.291851232401
988,247,-20.8222578622552
989,247.25,-17.015397798079
990,247.5,-13.9415603095375
991,247.75,-11.6314197604419
992,248,-10.0807633739732
993,248.25,-9.25571230269012
994,248.5,-9.09810703202067
995,248.75,-9.53082616787397
996,249,-10.4628943255876
997,249.25,-11.7942976776919
998,249.5,-13.4204605707306
999,249.75,-15.2363478075687
1000,250,-17.140155007343
1001,250.25,-19.0365457337928
1002,250.5,-20.8393975032941
1003,250.75,-22.4740317975918
1004,251,-23.8789218188231
1005,251.25,-25.0068882440427
1006,251.5,-25.8258007827344
1007,251.75,-26.3187998958831
1008,252,-26.484042847613
1009,252.25,-26.3339698041096
1010,252.5,-25.894087365377
1011,252.75,-25.2012829088359
1012,253,-24.3017117017218
1013,253.25,-23.2483335764432
1014,253.5,-22.0982094454641
1015,253.75,-20.9096942719893
1016,254,-19.7396795233588
1017,254.25,-18.6410437596262
1018,254.5,-17.6604638381799
1019,254.75,-16.8367188683081
