Sample_Index,Time_s,Clean_ADC
255,63.75,10.03375230412
256,64,10.249195547855
257,64.25,10.4230878464126
258,64.5,10.5656189954545
259,64.75,10.6868096620158
260,65,10.7959601329476
261,65.25,10.9010435231946
262,65.5,11.0081109051697
263,65.75,11.1207934293829
264,66,11.2399802389072
265,66.25,11.3637233676937
266,66.5,11.4873816224619
267,66.75,11.6039778802027
268,67,11.7047194656437
269,67.25,11.7796238122815
270,67.5,11.8181978590995
271,67.75,11.8101305691978
272,68,11.7459644963288
273,68.25,11.6177102934442
274,68.5,11.4193599233718
275,68.75,11.1472471268222
276,69,10.8002049068308
277,69.25,10.3794838134468
278,69.5,9.88842159931608
279,69.75,9.33189033187448
280,70,8.71558461352237
281,70.25,8.04524630034038
282,70.5,7.32593946028279
283,70.75,6.56148874618928
284,71,5.75417306727475
285,71.25,4.9047273164068
286,71.5,4.01265521207635
287,71.75,3.07680594406776
288,72,2.09612621200022
289,72.25,1.07047479760737
290,72.5,0.00138203915577287
291,72.75,-1.10735029417091
292,73,-2.24928770008082
293,73.25,-3.41528829186827
294,73.5,-4.59373276174611
295,73.75,-5.77105110562624
296,74,-6.93251712717873
297,74.25,-8.06326326676123
298,74.5,-9.14944965967888
299,74.75,-10.1795009531335
300,75,-11.1453037100902
301,75.25,-12.0432410614795
302,75.5,-12.8749367045694
303,75.75,-13.6475940041078
304,76,-14.3738509396524
305,76.25,-15.0711253545704
306,76.5,-15.7604888185175
307,76.75,-16.4651689075294
308,77,-17.2088261753643
309,77.25,-18.0137747194844
310,77.5,-18.8993115318261
311,77.75,-19.8802935643033
312,78,-20.9660605824527
313,78.25,-22.1597555676859
314,78.5,-23.4580505266678
315,78.75,-24.8512493632662
316,79,-26.3237135053996
317,79.25,-27.8545407218976
318,79.5,-29.4184225126125
319,79.75,-30.9866100956102
320,80,-32.5279329233366
321,80.25,-34.0098354415532
322,80.5,-35.3994235331858
323,80.75,-36.6645347323053
324,81,-37.7748574520139
325,81.25,-38.7031181894866
326,81.5,-39.4263321935109
327,81.75,-39.9270798337571
328,82,-40.1947395887614
329,82.25,-40.2265897117123
330,82.5,-40.0286888096678
331,82.75,-39.6164578597766
332,83,-39.0149046234278
333,83.25,-38.2584478186288
334,83.5,-37.3903087076189
335,83.75,-36.4614436155025
336,84,-35.5289981583168
337,84.25,-34.6542793306196
338,84.5,-33.9002695144713
339,84.75,-33.3287472672974
340,85,-32.9971292879237
341,85.25,-32.9551983794286
342,85.5,-33.2419237158344
343,85.75,-33.8826031821282
344,86,-34.8865573720059
345,86.25,-36.2455804958386
346,86.5,-37.9333092625417
347,86.75,-39.9056137081607
348,87,-42.1020508479144
349,87.25,-44.4483578569778
350,87.5,-46.8598988921085
351,87.75,-49.2459201258693
352,88,-51.5144129502243
353,88.25,-53.5773388787368
354,88.5,-55.3559358730442
355,88.75,-56.7858089489322
356,89,-57.8215104979015
357,89.25,-58.4403373383053
358,89.5,-58.6451084678777
359,89.75,-58.4657338930385
360,90,-57.9594341764894
361,90.25,-57.2095172862041
362,90.5,-56.3226619133735
363,90.75,-55.4246965118945
364,91,-54.6549059212723
365,91.25,-54.1589487631868
366,91.5,-54.080533785377
367,91.75,-54.5520838141657
368,92,-55.6847100614998
369,92.25,-57.5579217531072
370,92.5,-60.209597679626
371,92.75,-63.6268352509334
372,93,-67.7383535679945
373,93.25,-72.409142711666
374,93.5,-77.4380068549359
375,93.75,-82.558536829615
376,94,-87.4438739180533
377,94.25,-91.7154092902625
378,94.5,-94.9553286328258
379,94.75,-96.722683859217
380,95,-96.5724689630631
381,95.25,-94.0769983537343
382,95.5,-88.8487270091121
383,95.75,-80.563503364497
384,96,-68.9831042037497
385,96.25,-53.9757734972851
386,96.5,-35.5333954070062
387,96.75,-13.7839087236852
388,97,11.0023445116975
389,97.25,38.4134121624588
390,97.5,67.9043429042732
391,97.75,98.8137278663115
392,98,130.387605838095
393,98.25,161.809455902982
394,98.5,192.234381235472
395,98.75,220.825174561661
396,99,246.78783108721
397,99.25,269.404254568452
398,99.5,288.060330312623
399,99.75,302.268107379339
400,100,311.681420443191
401,100.25,316.10479424472
402,100.5,315.495861598405
403,100.75,309.961787280758
404,101,299.750352617333
405,101.25,285.236455549825
406,101.5,266.904846219977
407,101.75,245.329960704132
408,102,221.153734068388
409,102.25,195.062261787058
410,102.5,167.762133188164
411,102.75,139.957189239895
412,103,112.326376765163
413,103.25,85.5033026545768
414,103.5,60.0580484153976
415,103.75,36.481784130654
416,104,15.1746986335219
417,104.25,-3.56229472742287
418,104.5,-19.53173833823
419,104.75,-32.6395495190139
420,105,-42.8907735190939
421,105.25,-50.3815197580613
422,105.5,-55.2876576507764
423,105.75,-57.8510179349965
424,106,-58.363944131668
