Sample_Index,Time_s,Clean_ADC
1500,375,-4.05888173422098
1501,375.25,-4.96583033959834
1502,375.5,-5.4388739068488
1503,375.75,-5.46573453205538
1504,376,-5.04800988255745
1505,376.25,-4.20141957504338
1506,376.5,-2.9557947956767
1507,376.75,-1.35482114889235
1508,377,0.544469868681056
1509,377.25,2.67247519702245
1510,377.5,4.94807804579026
1511,377.75,7.28000571992085
1512,378,9.5685035927314
1513,378.25,11.7073479475219
1514,378.5,13.5862363896641
1515,378.75,15.0936151891531
1516,379,16.1200155551818
1517,379.25,16.5619587668853
1518,379.5,16.3264400789797
1519,379.75,15.3359110964949
1520,380,13.5335617709855
1521,380.25,10.8885795940809
1522,380.5,7.40096208213505
1523,380.75,3.10540165638174
1524,381,-1.92623865513665
1525,381.25,-7.58428446353286
1526,381.5,-13.7227657772892
1527,381.75,-20.1632691177833
1528,382,-26.7011362216904
1529,382.25,-33.1138302238316
1530,382.5,-39.1710914827264
1531,382.75,-44.6463139028868
1532,383,-49.328413079152
1533,383.25,-53.0333571319401
1534,383.5,-55.6145110246578
1535,383.75,-56.9710124033127
1536,384,-57.0535419314015
1537,384.25,-55.8670532563573
1538,384.5,-53.4702652822128
1539,384.75,-49.9719744237223
1540,385,-45.5245003134999
1541,385.25,-40.3148130155508
1542,385.5,-34.5540738884633
1543,385.75,-28.4664264027314
1544,386,-22.2778797767341
1545,386.25,-16.2060396155984
1546,386.5,-10.4512778009126
1547,386.75,-5.18973261705553
1548,387,-0.568325152992489
1549,387.25,3.29820214483233
1550,387.5,6.32835845197842
1551,387.75,8.47331951520501
1552,388,9.7149766786018
1553,388.25,10.0629495805904
1554,388.5,9.55091296697777
1555,388.75,8.23259332198718
1556,389,6.17777659747738
1557,389.25,3.46862942783037
1558,389.5,0.196571708239622
1559,389.75,-3.54014754367864
1560,390,-7.63811855874921
1561,390.25,-11.9897350080798
1562,390.5,-16.4836063190729
1563,390.75,-21.0046595997707
1564,391,-25.4342390589744
1565,391.25,-29.6505383885512
1566,391.5,-33.5296721274825
1567,391.75,-36.9475932246533
1568,392,-39.7829001077863
1569,392.25,-41.9203758915141
1570,392.5,-43.2549153492555
1571,392.75,-43.6953801384867
1572,393,-43.1679226945151
1573,393.25,-41.6184412692336
1574,393.5,-39.0140363430555
1575,393.75,-35.3435647433112
1576,394,-30.6175617708245
1577,394.25,-24.8678780270581
1578,394.5,-18.1473496749698
1579,394.75,-10.529714267519
1580,395,-2.10983853159753
1581,395.25,6.99582519081676
1582,395.5,16.6487681318016
1583,395.75,26.6882546510447
1584,396,36.9318297649238
1585,396.25,47.1769011135037
1586,396.5,57.203760378621
1587,396.75,66.7803234380636
1588,397,75.6687290554384
1589,397.25,83.6337486558235
1590,397.5,90.4527364521276
1591,397.75,95.9266083652386
1592,398,99.8911072882748
1593,398.25,102.227428817804
1594,398.5,102.87118922329
1595,398.75,101.818754440695
1596,399,99.1301323237426
1597,399.25,94.9279438379415
1598,399.5,89.3923824680115
1599,399.75,82.7524762993841
1600,400,75.274319198463
1601,400.25,67.2471928077882
1602,400.5,58.9686424944062
1603,400.75,50.7296004894135
1604,401,42.800580604065
1605,401.25,35.4198169613262
1606,401.5,28.7840024089237
1607,401.75,23.0420230133744
1608,402,18.2918107139232
1609,402.25,14.58017779201
1610,402.5,11.9052842449408
1611,402.75,10.2212452374024
1612,403,9.44432058600285
1613,403.25,9.46013634598518
1614,403.5,10.1314508668305
1615,403.75,11.3060668967759
1616,404,12.8245800702961
1617,404.25,14.5277227333199
1618,404.5,16.2631035534578
1619,404.75,17.8911637482245
1620,405,19.2901846292167
1621,405.25,20.3602042631372
1622,405.5,21.0257432047432
1623,405.75,21.237300558387
1624,406,20.9716533350192
1625,406.25,20.2310610383079
1626,406.5,19.0415313626153
1627,406.75,17.4503341186243
1628,407,15.522957067563
1629,407.25,13.3396823135477
1630,407.5,10.9919319595933
1631,407.75,8.57849574788731
1632,408,6.20172082938567
1633,408.25,3.96372253565635
1634,408.5,1.96266908109191
1635,408.75,0.289201278071617
1636,409,-0.976935312888786
1637,409.25,-1.76995196458435
1638,409.5,-2.04066889808398
1639,409.75,-1.75865624238558
1640,410,-0.913774551005596
1641,410.25,0.48295395049719
1642,410.5,2.3991878480286
1643,410.75,4.7818429916628
1644,411,7.55840179256657
1645,411.25,10.6389363104875
1646,411.5,13.9188099392139
1647,411.75,17.2820052015833
1648,412,20.6050040537379
1649,412.25,23.7611212352252
1650,412.5,26.6251618007885
1651,412.75,29.0782435703981
1652,413,31.0125964023976
1653,413.25,32.336125070853
1654,413.5,32.9765038741206
1655,413.75,32.8845639559044
1656,414,32.0367462762131
1657,414.25,30.4364317828127
1658,414.5,28.1140282078293
1659,414.75,25.1257833643011
1660,415,21.5513917211929
1661,415.25,17.4905443617933
1662,415.5,13.0586270279654
